LGA_2016,Local Government Areas - 2016,SEIFAINDEXTYPE,Index Type,SEIFA_MEASURE,Measure,TIME,Time,Value,Flag Codes,Flags
18250,Willoughby (C),IRSAD,Index of Relative Socio-economic Advantage and Disadvantage,MAXS,Maximum score for SA1s in area,2016,2016,1222,,
18250,Willoughby (C),IRSAD,Index of Relative Socio-economic Advantage and Disadvantage,URP,Usual resident population,2016,2016,74302,,
18400,Wollondilly (A),IRSAD,Index of Relative Socio-economic Advantage and Disadvantage,SCORE,Score,2016,2016,1030,,
18400,Wollondilly (A),IRSAD,Index of Relative Socio-economic Advantage and Disadvantage,RWAR,Rank within Australia,2016,2016,462,,
18400,Wollondilly (A),IRSAD,Index of Relative Socio-economic Advantage and Disadvantage,RWAD,Rank within Australia - Decile,2016,2016,9,,
18400,Wollondilly (A),IRSAD,Index of Relative Socio-economic Advantage and Disadvantage,RWAP,Rank within Australia - Percentile,2016,2016,85,,
18400,Wollondilly (A),IRSAD,Index of Relative Socio-economic Advantage and Disadvantage,RWSR,Rank within State or Territory,2016,2016,104,,
18400,Wollondilly (A),IRSAD,Index of Relative Socio-economic Advantage and Disadvantage,RWSD,Rank within State or Territory - Decile,2016,2016,8,,
18400,Wollondilly (A),IRSAD,Index of Relative Socio-economic Advantage and Disadvantage,RWSP,Rank within State or Territory - Percentile,2016,2016,80,,
18400,Wollondilly (A),IRSAD,Index of Relative Socio-economic Advantage and Disadvantage,MINS,Minimum score for SA1s in area,2016,2016,859,,
18400,Wollondilly (A),IRSAD,Index of Relative Socio-economic Advantage and Disadvantage,MAXS,Maximum score for SA1s in area,2016,2016,1167,,
18400,Wollondilly (A),IRSAD,Index of Relative Socio-economic Advantage and Disadvantage,URP,Usual resident population,2016,2016,48519,,
18450,Wollongong (C),IRSAD,Index of Relative Socio-economic Advantage and Disadvantage,SCORE,Score,2016,2016,990,,
18450,Wollongong (C),IRSAD,Index of Relative Socio-economic Advantage and Disadvantage,RWAR,Rank within Australia,2016,2016,391,,
18450,Wollongong (C),IRSAD,Index of Relative Socio-economic Advantage and Disadvantage,RWAD,Rank within Australia - Decile,2016,2016,8,,
18450,Wollongong (C),IRSAD,Index of Relative Socio-economic Advantage and Disadvantage,RWAP,Rank within Australia - Percentile,2016,2016,72,,
18450,Wollongong (C),IRSAD,Index of Relative Socio-economic Advantage and Disadvantage,RWSR,Rank within State or Territory,2016,2016,94,,
18450,Wollongong (C),IRSAD,Index of Relative Socio-economic Advantage and Disadvantage,RWSD,Rank within State or Territory - Decile,2016,2016,8,,
18450,Wollongong (C),IRSAD,Index of Relative Socio-economic Advantage and Disadvantage,RWSP,Rank within State or Territory - Percentile,2016,2016,72,,
18450,Wollongong (C),IRSAD,Index of Relative Socio-economic Advantage and Disadvantage,MINS,Minimum score for SA1s in area,2016,2016,509,,
18450,Wollongong (C),IRSAD,Index of Relative Socio-economic Advantage and Disadvantage,MAXS,Maximum score for SA1s in area,2016,2016,1189,,
18450,Wollongong (C),IRSAD,Index of Relative Socio-economic Advantage and Disadvantage,URP,Usual resident population,2016,2016,203630,,
18500,Woollahra (A),IRSAD,Index of Relative Socio-economic Advantage and Disadvantage,SCORE,Score,2016,2016,1165,,
18500,Woollahra (A),IRSAD,Index of Relative Socio-economic Advantage and Disadvantage,RWAR,Rank within Australia,2016,2016,543,,
18500,Woollahra (A),IRSAD,Index of Relative Socio-economic Advantage and Disadvantage,RWAD,Rank within Australia - Decile,2016,2016,10,,
18500,Woollahra (A),IRSAD,Index of Relative Socio-economic Advantage and Disadvantage,RWAP,Rank within Australia - Percentile,2016,2016,100,,
18500,Woollahra (A),IRSAD,Index of Relative Socio-economic Advantage and Disadvantage,RWSR,Rank within State or Territory,2016,2016,129,,
18500,Woollahra (A),IRSAD,Index of Relative Socio-economic Advantage and Disadvantage,RWSD,Rank within State or Territory - Decile,2016,2016,10,,
18500,Woollahra (A),IRSAD,Index of Relative Socio-economic Advantage and Disadvantage,RWSP,Rank within State or Territory - Percentile,2016,2016,99,,
18500,Woollahra (A),IRSAD,Index of Relative Socio-economic Advantage and Disadvantage,MINS,Minimum score for SA1s in area,2016,2016,1080,,
18500,Woollahra (A),IRSAD,Index of Relative Socio-economic Advantage and Disadvantage,MAXS,Maximum score for SA1s in area,2016,2016,1225,,
18500,Woollahra (A),IRSAD,Index of Relative Socio-economic Advantage and Disadvantage,URP,Usual resident population,2016,2016,54240,,
10750,Blacktown (C),IRSD,Index of Relative Socio-economic Disadvantage,SCORE,Score,2016,2016,986,,
10750,Blacktown (C),IRSD,Index of Relative Socio-economic Disadvantage,RWAR,Rank within Australia,2016,2016,312,,
10750,Blacktown (C),IRSD,Index of Relative Socio-economic Disadvantage,RWAD,Rank within Australia - Decile,2016,2016,6,,
10750,Blacktown (C),IRSD,Index of Relative Socio-economic Disadvantage,RWAP,Rank within Australia - Percentile,2016,2016,58,,
10750,Blacktown (C),IRSD,Index of Relative Socio-economic Disadvantage,RWSR,Rank within State or Territory,2016,2016,81,,
10750,Blacktown (C),IRSD,Index of Relative Socio-economic Disadvantage,RWSD,Rank within State or Territory - Decile,2016,2016,7,,
10750,Blacktown (C),IRSD,Index of Relative Socio-economic Disadvantage,RWSP,Rank within State or Territory - Percentile,2016,2016,62,,
10750,Blacktown (C),IRSD,Index of Relative Socio-economic Disadvantage,MINS,Minimum score for SA1s in area,2016,2016,516,,
10750,Blacktown (C),IRSD,Index of Relative Socio-economic Disadvantage,MAXS,Maximum score for SA1s in area,2016,2016,1149,,
10750,Blacktown (C),IRSD,Index of Relative Socio-economic Disadvantage,URP,Usual resident population,2016,2016,336962,,
10900,Blue Mountains (C),IRSD,Index of Relative Socio-economic Disadvantage,SCORE,Score,2016,2016,1045,,
10900,Blue Mountains (C),IRSD,Index of Relative Socio-economic Disadvantage,RWAR,Rank within Australia,2016,2016,486,,
10900,Blue Mountains (C),IRSD,Index of Relative Socio-economic Disadvantage,RWAD,Rank within Australia - Decile,2016,2016,9,,
10900,Blue Mountains (C),IRSD,Index of Relative Socio-economic Disadvantage,RWAP,Rank within Australia - Percentile,2016,2016,90,,
10900,Blue Mountains (C),IRSD,Index of Relative Socio-economic Disadvantage,RWSR,Rank within State or Territory,2016,2016,110,,
10900,Blue Mountains (C),IRSD,Index of Relative Socio-economic Disadvantage,RWSD,Rank within State or Territory - Decile,2016,2016,9,,
10900,Blue Mountains (C),IRSD,Index of Relative Socio-economic Disadvantage,RWSP,Rank within State or Territory - Percentile,2016,2016,84,,
10900,Blue Mountains (C),IRSD,Index of Relative Socio-economic Disadvantage,MINS,Minimum score for SA1s in area,2016,2016,831,,
10900,Blue Mountains (C),IRSD,Index of Relative Socio-economic Disadvantage,MAXS,Maximum score for SA1s in area,2016,2016,1149,,
10900,Blue Mountains (C),IRSD,Index of Relative Socio-economic Disadvantage,URP,Usual resident population,2016,2016,76904,,
11300,Burwood (A),IRSD,Index of Relative Socio-economic Disadvantage,SCORE,Score,2016,2016,999,,
11300,Burwood (A),IRSD,Index of Relative Socio-economic Disadvantage,RWAR,Rank within Australia,2016,2016,369,,
11300,Burwood (A),IRSD,Index of Relative Socio-economic Disadvantage,RWAD,Rank within Australia - Decile,2016,2016,7,,
11300,Burwood (A),IRSD,Index of Relative Socio-economic Disadvantage,RWAP,Rank within Australia - Percentile,2016,2016,68,,
11300,Burwood (A),IRSD,Index of Relative Socio-economic Disadvantage,RWSR,Rank within State or Territory,2016,2016,94,,
11300,Burwood (A),IRSD,Index of Relative Socio-economic Disadvantage,RWSD,Rank within State or Territory - Decile,2016,2016,8,,
11300,Burwood (A),IRSD,Index of Relative Socio-economic Disadvantage,RWSP,Rank within State or Territory - Percentile,2016,2016,72,,
11300,Burwood (A),IRSD,Index of Relative Socio-economic Disadvantage,MINS,Minimum score for SA1s in area,2016,2016,881,,
11300,Burwood (A),IRSD,Index of Relative Socio-economic Disadvantage,MAXS,Maximum score for SA1s in area,2016,2016,1092,,
11300,Burwood (A),IRSD,Index of Relative Socio-economic Disadvantage,URP,Usual resident population,2016,2016,36809,,
11450,Camden (A),IRSD,Index of Relative Socio-economic Disadvantage,SCORE,Score,2016,2016,1056,,
11450,Camden (A),IRSD,Index of Relative Socio-economic Disadvantage,RWAR,Rank within Australia,2016,2016,498,,
11450,Camden (A),IRSD,Index of Relative Socio-economic Disadvantage,RWAD,Rank within Australia - Decile,2016,2016,10,,
11450,Camden (A),IRSD,Index of Relative Socio-economic Disadvantage,RWAP,Rank within Australia - Percentile,2016,2016,92,,
11450,Camden (A),IRSD,Index of Relative Socio-economic Disadvantage,RWSR,Rank within State or Territory,2016,2016,114,,
11450,Camden (A),IRSD,Index of Relative Socio-economic Disadvantage,RWSD,Rank within State or Territory - Decile,2016,2016,9,,
11450,Camden (A),IRSD,Index of Relative Socio-economic Disadvantage,RWSP,Rank within State or Territory - Percentile,2016,2016,88,,
11450,Camden (A),IRSD,Index of Relative Socio-economic Disadvantage,MINS,Minimum score for SA1s in area,2016,2016,807,,
11450,Camden (A),IRSD,Index of Relative Socio-economic Disadvantage,MAXS,Maximum score for SA1s in area,2016,2016,1132,,
11450,Camden (A),IRSD,Index of Relative Socio-economic Disadvantage,URP,Usual resident population,2016,2016,78218,,
11500,Campbelltown (C) ,IRSD,Index of Relative Socio-economic Disadvantage,SCORE,Score,2016,2016,950,,
11500,Campbelltown (C) ,IRSD,Index of Relative Socio-economic Disadvantage,RWAR,Rank within Australia,2016,2016,175,,
11500,Campbelltown (C) ,IRSD,Index of Relative Socio-economic Disadvantage,RWAD,Rank within Australia - Decile,2016,2016,4,,
11500,Campbelltown (C) ,IRSD,Index of Relative Socio-economic Disadvantage,RWAP,Rank within Australia - Percentile,2016,2016,33,,
11500,Campbelltown (C) ,IRSD,Index of Relative Socio-economic Disadvantage,RWSR,Rank within State or Territory,2016,2016,39,,
11500,Campbelltown (C) ,IRSD,Index of Relative Socio-economic Disadvantage,RWSD,Rank within State or Territory - Decile,2016,2016,3,,
11500,Campbelltown (C) ,IRSD,Index of Relative Socio-economic Disadvantage,RWSP,Rank within State or Territory - Percentile,2016,2016,30,,
11500,Campbelltown (C) ,IRSD,Index of Relative Socio-economic Disadvantage,MINS,Minimum score for SA1s in area,2016,2016,433,,
11500,Campbelltown (C) ,IRSD,Index of Relative Socio-economic Disadvantage,MAXS,Maximum score for SA1s in area,2016,2016,1124,,
11500,Campbelltown (C) ,IRSD,Index of Relative Socio-economic Disadvantage,URP,Usual resident population,2016,2016,157006,,
11520,Canada Bay (A),IRSD,Index of Relative Socio-economic Disadvantage,SCORE,Score,2016,2016,1068,,
11520,Canada Bay (A),IRSD,Index of Relative Socio-economic Disadvantage,RWAR,Rank within Australia,2016,2016,509,,
11520,Canada Bay (A),IRSD,Index of Relative Socio-economic Disadvantage,RWAD,Rank within Australia - Decile,2016,2016,10,,
11520,Canada Bay (A),IRSD,Index of Relative Socio-economic Disadvantage,RWAP,Rank within Australia - Percentile,2016,2016,94,,
11520,Canada Bay (A),IRSD,Index of Relative Socio-economic Disadvantage,RWSR,Rank within State or Territory,2016,2016,118,,
11520,Canada Bay (A),IRSD,Index of Relative Socio-economic Disadvantage,RWSD,Rank within State or Territory - Decile,2016,2016,10,,
11520,Canada Bay (A),IRSD,Index of Relative Socio-economic Disadvantage,RWSP,Rank within State or Territory - Percentile,2016,2016,91,,
11520,Canada Bay (A),IRSD,Index of Relative Socio-economic Disadvantage,MINS,Minimum score for SA1s in area,2016,2016,800,,
11520,Canada Bay (A),IRSD,Index of Relative Socio-economic Disadvantage,MAXS,Maximum score for SA1s in area,2016,2016,1177,,
11520,Canada Bay (A),IRSD,Index of Relative Socio-economic Disadvantage,URP,Usual resident population,2016,2016,88015,,
11720,Cessnock (C),IRSD,Index of Relative Socio-economic Disadvantage,SCORE,Score,2016,2016,925,,
11720,Cessnock (C),IRSD,Index of Relative Socio-economic Disadvantage,RWAR,Rank within Australia,2016,2016,110,,
11720,Cessnock (C),IRSD,Index of Relative Socio-economic Disadvantage,RWAD,Rank within Australia - Decile,2016,2016,3,,
11720,Cessnock (C),IRSD,Index of Relative Socio-economic Disadvantage,RWAP,Rank within Australia - Percentile,2016,2016,21,,
11720,Cessnock (C),IRSD,Index of Relative Socio-economic Disadvantage,RWSR,Rank within State or Territory,2016,2016,22,,
11720,Cessnock (C),IRSD,Index of Relative Socio-economic Disadvantage,RWSD,Rank within State or Territory - Decile,2016,2016,2,,
11720,Cessnock (C),IRSD,Index of Relative Socio-economic Disadvantage,RWSP,Rank within State or Territory - Percentile,2016,2016,17,,
11720,Cessnock (C),IRSD,Index of Relative Socio-economic Disadvantage,MINS,Minimum score for SA1s in area,2016,2016,486,,
11720,Cessnock (C),IRSD,Index of Relative Socio-economic Disadvantage,MAXS,Maximum score for SA1s in area,2016,2016,1123,,
11720,Cessnock (C),IRSD,Index of Relative Socio-economic Disadvantage,URP,Usual resident population,2016,2016,55560,,
12850,Fairfield (C),IRSD,Index of Relative Socio-economic Disadvantage,SCORE,Score,2016,2016,856,,
12850,Fairfield (C),IRSD,Index of Relative Socio-economic Disadvantage,RWAR,Rank within Australia,2016,2016,42,,
12850,Fairfield (C),IRSD,Index of Relative Socio-economic Disadvantage,RWAD,Rank within Australia - Decile,2016,2016,1,,
12850,Fairfield (C),IRSD,Index of Relative Socio-economic Disadvantage,RWAP,Rank within Australia - Percentile,2016,2016,8,,
12850,Fairfield (C),IRSD,Index of Relative Socio-economic Disadvantage,RWSR,Rank within State or Territory,2016,2016,4,,
12850,Fairfield (C),IRSD,Index of Relative Socio-economic Disadvantage,RWSD,Rank within State or Territory - Decile,2016,2016,1,,
12850,Fairfield (C),IRSD,Index of Relative Socio-economic Disadvantage,RWSP,Rank within State or Territory - Percentile,2016,2016,4,,
12850,Fairfield (C),IRSD,Index of Relative Socio-economic Disadvantage,MINS,Minimum score for SA1s in area,2016,2016,577,,
12850,Fairfield (C),IRSD,Index of Relative Socio-economic Disadvantage,MAXS,Maximum score for SA1s in area,2016,2016,1110,,
12850,Fairfield (C),IRSD,Index of Relative Socio-economic Disadvantage,URP,Usual resident population,2016,2016,198817,,
13800,Hawkesbury (C),IRSD,Index of Relative Socio-economic Disadvantage,SCORE,Score,2016,2016,1028,,
13800,Hawkesbury (C),IRSD,Index of Relative Socio-economic Disadvantage,RWAR,Rank within Australia,2016,2016,451,,
13800,Hawkesbury (C),IRSD,Index of Relative Socio-economic Disadvantage,RWAD,Rank within Australia - Decile,2016,2016,9,,
13800,Hawkesbury (C),IRSD,Index of Relative Socio-economic Disadvantage,RWAP,Rank within Australia - Percentile,2016,2016,83,,
13800,Hawkesbury (C),IRSD,Index of Relative Socio-economic Disadvantage,RWSR,Rank within State or Territory,2016,2016,105,,
13800,Hawkesbury (C),IRSD,Index of Relative Socio-economic Disadvantage,RWSD,Rank within State or Territory - Decile,2016,2016,9,,
13800,Hawkesbury (C),IRSD,Index of Relative Socio-economic Disadvantage,RWSP,Rank within State or Territory - Percentile,2016,2016,81,,
13800,Hawkesbury (C),IRSD,Index of Relative Socio-economic Disadvantage,MINS,Minimum score for SA1s in area,2016,2016,809,,
13800,Hawkesbury (C),IRSD,Index of Relative Socio-economic Disadvantage,MAXS,Maximum score for SA1s in area,2016,2016,1132,,
13800,Hawkesbury (C),IRSD,Index of Relative Socio-economic Disadvantage,URP,Usual resident population,2016,2016,64592,,
14000,Hornsby (A),IRSD,Index of Relative Socio-economic Disadvantage,SCORE,Score,2016,2016,1091,,
14000,Hornsby (A),IRSD,Index of Relative Socio-economic Disadvantage,RWAR,Rank within Australia,2016,2016,527,,
14000,Hornsby (A),IRSD,Index of Relative Socio-economic Disadvantage,RWAD,Rank within Australia - Decile,2016,2016,10,,
14000,Hornsby (A),IRSD,Index of Relative Socio-economic Disadvantage,RWAP,Rank within Australia - Percentile,2016,2016,97,,
14000,Hornsby (A),IRSD,Index of Relative Socio-economic Disadvantage,RWSR,Rank within State or Territory,2016,2016,121,,
14000,Hornsby (A),IRSD,Index of Relative Socio-economic Disadvantage,RWSD,Rank within State or Territory - Decile,2016,2016,10,,
14000,Hornsby (A),IRSD,Index of Relative Socio-economic Disadvantage,RWSP,Rank within State or Territory - Percentile,2016,2016,93,,
14000,Hornsby (A),IRSD,Index of Relative Socio-economic Disadvantage,MINS,Minimum score for SA1s in area,2016,2016,881,,
14000,Hornsby (A),IRSD,Index of Relative Socio-economic Disadvantage,MAXS,Maximum score for SA1s in area,2016,2016,1160,,
14000,Hornsby (A),IRSD,Index of Relative Socio-economic Disadvantage,URP,Usual resident population,2016,2016,142667,,
14100,Hunters Hill (A),IRSD,Index of Relative Socio-economic Disadvantage,SCORE,Score,2016,2016,1098,,
14100,Hunters Hill (A),IRSD,Index of Relative Socio-economic Disadvantage,RWAR,Rank within Australia,2016,2016,532,,
14100,Hunters Hill (A),IRSD,Index of Relative Socio-economic Disadvantage,RWAD,Rank within Australia - Decile,2016,2016,10,,
14100,Hunters Hill (A),IRSD,Index of Relative Socio-economic Disadvantage,RWAP,Rank within Australia - Percentile,2016,2016,98,,
14100,Hunters Hill (A),IRSD,Index of Relative Socio-economic Disadvantage,RWSR,Rank within State or Territory,2016,2016,124,,
14100,Hunters Hill (A),IRSD,Index of Relative Socio-economic Disadvantage,RWSD,Rank within State or Territory - Decile,2016,2016,10,,
14100,Hunters Hill (A),IRSD,Index of Relative Socio-economic Disadvantage,RWSP,Rank within State or Territory - Percentile,2016,2016,95,,
14100,Hunters Hill (A),IRSD,Index of Relative Socio-economic Disadvantage,MINS,Minimum score for SA1s in area,2016,2016,772,,
14100,Hunters Hill (A),IRSD,Index of Relative Socio-economic Disadvantage,MAXS,Maximum score for SA1s in area,2016,2016,1167,,
14100,Hunters Hill (A),IRSD,Index of Relative Socio-economic Disadvantage,URP,Usual resident population,2016,2016,13999,,
14400,Kiama (A),IRSD,Index of Relative Socio-economic Disadvantage,SCORE,Score,2016,2016,1064,,
14400,Kiama (A),IRSD,Index of Relative Socio-economic Disadvantage,RWAR,Rank within Australia,2016,2016,503,,
14400,Kiama (A),IRSD,Index of Relative Socio-economic Disadvantage,RWAD,Rank within Australia - Decile,2016,2016,10,,
14400,Kiama (A),IRSD,Index of Relative Socio-economic Disadvantage,RWAP,Rank within Australia - Percentile,2016,2016,93,,
14400,Kiama (A),IRSD,Index of Relative Socio-economic Disadvantage,RWSR,Rank within State or Territory,2016,2016,117,,
14400,Kiama (A),IRSD,Index of Relative Socio-economic Disadvantage,RWSD,Rank within State or Territory - Decile,2016,2016,9,,
14400,Kiama (A),IRSD,Index of Relative Socio-economic Disadvantage,RWSP,Rank within State or Territory - Percentile,2016,2016,90,,
14400,Kiama (A),IRSD,Index of Relative Socio-economic Disadvantage,MINS,Minimum score for SA1s in area,2016,2016,945,,
14400,Kiama (A),IRSD,Index of Relative Socio-economic Disadvantage,MAXS,Maximum score for SA1s in area,2016,2016,1115,,
14400,Kiama (A),IRSD,Index of Relative Socio-economic Disadvantage,URP,Usual resident population,2016,2016,21464,,
14500,Ku-ring-gai (A),IRSD,Index of Relative Socio-economic Disadvantage,SCORE,Score,2016,2016,1121,,
14500,Ku-ring-gai (A),IRSD,Index of Relative Socio-economic Disadvantage,RWAR,Rank within Australia,2016,2016,543,,
14500,Ku-ring-gai (A),IRSD,Index of Relative Socio-economic Disadvantage,RWAD,Rank within Australia - Decile,2016,2016,10,,
14500,Ku-ring-gai (A),IRSD,Index of Relative Socio-economic Disadvantage,RWAP,Rank within Australia - Percentile,2016,2016,100,,
14500,Ku-ring-gai (A),IRSD,Index of Relative Socio-economic Disadvantage,RWSR,Rank within State or Territory,2016,2016,130,,
14500,Ku-ring-gai (A),IRSD,Index of Relative Socio-economic Disadvantage,RWSD,Rank within State or Territory - Decile,2016,2016,10,,
14500,Ku-ring-gai (A),IRSD,Index of Relative Socio-economic Disadvantage,RWSP,Rank within State or Territory - Percentile,2016,2016,100,,
14500,Ku-ring-gai (A),IRSD,Index of Relative Socio-economic Disadvantage,MINS,Minimum score for SA1s in area,2016,2016,1013,,
14500,Ku-ring-gai (A),IRSD,Index of Relative Socio-economic Disadvantage,MAXS,Maximum score for SA1s in area,2016,2016,1175,,
14500,Ku-ring-gai (A),IRSD,Index of Relative Socio-economic Disadvantage,URP,Usual resident population,2016,2016,118053,,
14650,Lake Macquarie (C),IRSD,Index of Relative Socio-economic Disadvantage,SCORE,Score,2016,2016,996,,
14650,Lake Macquarie (C),IRSD,Index of Relative Socio-economic Disadvantage,RWAR,Rank within Australia,2016,2016,356,,
14650,Lake Macquarie (C),IRSD,Index of Relative Socio-economic Disadvantage,RWAD,Rank within Australia - Decile,2016,2016,7,,
14650,Lake Macquarie (C),IRSD,Index of Relative Socio-economic Disadvantage,RWAP,Rank within Australia - Percentile,2016,2016,66,,
14650,Lake Macquarie (C),IRSD,Index of Relative Socio-economic Disadvantage,RWSR,Rank within State or Territory,2016,2016,91,,
14650,Lake Macquarie (C),IRSD,Index of Relative Socio-economic Disadvantage,RWSD,Rank within State or Territory - Decile,2016,2016,7,,
14650,Lake Macquarie (C),IRSD,Index of Relative Socio-economic Disadvantage,RWSP,Rank within State or Territory - Percentile,2016,2016,70,,
14650,Lake Macquarie (C),IRSD,Index of Relative Socio-economic Disadvantage,MINS,Minimum score for SA1s in area,2016,2016,521,,
14650,Lake Macquarie (C),IRSD,Index of Relative Socio-economic Disadvantage,MAXS,Maximum score for SA1s in area,2016,2016,1132,,
14650,Lake Macquarie (C),IRSD,Index of Relative Socio-economic Disadvantage,URP,Usual resident population,2016,2016,197371,,
14700,Lane Cove (A),IRSD,Index of Relative Socio-economic Disadvantage,SCORE,Score,2016,2016,1111,,
14700,Lane Cove (A),IRSD,Index of Relative Socio-economic Disadvantage,RWAR,Rank within Australia,2016,2016,537,,
14700,Lane Cove (A),IRSD,Index of Relative Socio-economic Disadvantage,RWAD,Rank within Australia - Decile,2016,2016,10,,
14700,Lane Cove (A),IRSD,Index of Relative Socio-economic Disadvantage,RWAP,Rank within Australia - Percentile,2016,2016,99,,
14700,Lane Cove (A),IRSD,Index of Relative Socio-economic Disadvantage,RWSR,Rank within State or Territory,2016,2016,127,,
14700,Lane Cove (A),IRSD,Index of Relative Socio-economic Disadvantage,RWSD,Rank within State or Territory - Decile,2016,2016,10,,
14700,Lane Cove (A),IRSD,Index of Relative Socio-economic Disadvantage,RWSP,Rank within State or Territory - Percentile,2016,2016,97,,
14700,Lane Cove (A),IRSD,Index of Relative Socio-economic Disadvantage,MINS,Minimum score for SA1s in area,2016,2016,1004,,
14700,Lane Cove (A),IRSD,Index of Relative Socio-economic Disadvantage,MAXS,Maximum score for SA1s in area,2016,2016,1161,,
14700,Lane Cove (A),IRSD,Index of Relative Socio-economic Disadvantage,URP,Usual resident population,2016,2016,36051,,
14900,Liverpool (C),IRSD,Index of Relative Socio-economic Disadvantage,SCORE,Score,2016,2016,952,,
14900,Liverpool (C),IRSD,Index of Relative Socio-economic Disadvantage,RWAR,Rank within Australia,2016,2016,186,,
14900,Liverpool (C),IRSD,Index of Relative Socio-economic Disadvantage,RWAD,Rank within Australia - Decile,2016,2016,4,,
14900,Liverpool (C),IRSD,Index of Relative Socio-economic Disadvantage,RWAP,Rank within Australia - Percentile,2016,2016,35,,
14900,Liverpool (C),IRSD,Index of Relative Socio-economic Disadvantage,RWSR,Rank within State or Territory,2016,2016,41,,
14900,Liverpool (C),IRSD,Index of Relative Socio-economic Disadvantage,RWSD,Rank within State or Territory - Decile,2016,2016,4,,
14900,Liverpool (C),IRSD,Index of Relative Socio-economic Disadvantage,RWSP,Rank within State or Territory - Percentile,2016,2016,32,,
14900,Liverpool (C),IRSD,Index of Relative Socio-economic Disadvantage,MINS,Minimum score for SA1s in area,2016,2016,325,,
14900,Liverpool (C),IRSD,Index of Relative Socio-economic Disadvantage,MAXS,Maximum score for SA1s in area,2016,2016,1161,,
14900,Liverpool (C),IRSD,Index of Relative Socio-economic Disadvantage,URP,Usual resident population,2016,2016,204326,,
15050,Maitland (C),IRSD,Index of Relative Socio-economic Disadvantage,SCORE,Score,2016,2016,983,,
15050,Maitland (C),IRSD,Index of Relative Socio-economic Disadvantage,RWAR,Rank within Australia,2016,2016,303,,
15050,Maitland (C),IRSD,Index of Relative Socio-economic Disadvantage,RWAD,Rank within Australia - Decile,2016,2016,6,,
15050,Maitland (C),IRSD,Index of Relative Socio-economic Disadvantage,RWAP,Rank within Australia - Percentile,2016,2016,56,,
15050,Maitland (C),IRSD,Index of Relative Socio-economic Disadvantage,RWSR,Rank within State or Territory,2016,2016,80,,
15050,Maitland (C),IRSD,Index of Relative Socio-economic Disadvantage,RWSD,Rank within State or Territory - Decile,2016,2016,7,,
15050,Maitland (C),IRSD,Index of Relative Socio-economic Disadvantage,RWSP,Rank within State or Territory - Percentile,2016,2016,62,,
15050,Maitland (C),IRSD,Index of Relative Socio-economic Disadvantage,MINS,Minimum score for SA1s in area,2016,2016,549,,
15050,Maitland (C),IRSD,Index of Relative Socio-economic Disadvantage,MAXS,Maximum score for SA1s in area,2016,2016,1119,,
15050,Maitland (C),IRSD,Index of Relative Socio-economic Disadvantage,URP,Usual resident population,2016,2016,77305,,
15350,Mosman (A),IRSD,Index of Relative Socio-economic Disadvantage,SCORE,Score,2016,2016,1115,,
15350,Mosman (A),IRSD,Index of Relative Socio-economic Disadvantage,RWAR,Rank within Australia,2016,2016,540,,
15350,Mosman (A),IRSD,Index of Relative Socio-economic Disadvantage,RWAD,Rank within Australia - Decile,2016,2016,10,,
15350,Mosman (A),IRSD,Index of Relative Socio-economic Disadvantage,RWAP,Rank within Australia - Percentile,2016,2016,100,,
15350,Mosman (A),IRSD,Index of Relative Socio-economic Disadvantage,RWSR,Rank within State or Territory,2016,2016,129,,
15350,Mosman (A),IRSD,Index of Relative Socio-economic Disadvantage,RWSD,Rank within State or Territory - Decile,2016,2016,10,,
15350,Mosman (A),IRSD,Index of Relative Socio-economic Disadvantage,RWSP,Rank within State or Territory - Percentile,2016,2016,99,,
15350,Mosman (A),IRSD,Index of Relative Socio-economic Disadvantage,MINS,Minimum score for SA1s in area,2016,2016,1038,,
15350,Mosman (A),IRSD,Index of Relative Socio-economic Disadvantage,MAXS,Maximum score for SA1s in area,2016,2016,1176,,
15350,Mosman (A),IRSD,Index of Relative Socio-economic Disadvantage,URP,Usual resident population,2016,2016,28475,,
15900,Newcastle (C),IRSD,Index of Relative Socio-economic Disadvantage,SCORE,Score,2016,2016,997,,
15900,Newcastle (C),IRSD,Index of Relative Socio-economic Disadvantage,RWAR,Rank within Australia,2016,2016,362,,
15900,Newcastle (C),IRSD,Index of Relative Socio-economic Disadvantage,RWAD,Rank within Australia - Decile,2016,2016,7,,
15900,Newcastle (C),IRSD,Index of Relative Socio-economic Disadvantage,RWAP,Rank within Australia - Percentile,2016,2016,67,,
15900,Newcastle (C),IRSD,Index of Relative Socio-economic Disadvantage,RWSR,Rank within State or Territory,2016,2016,92,,
15900,Newcastle (C),IRSD,Index of Relative Socio-economic Disadvantage,RWSD,Rank within State or Territory - Decile,2016,2016,8,,
15900,Newcastle (C),IRSD,Index of Relative Socio-economic Disadvantage,RWSP,Rank within State or Territory - Percentile,2016,2016,71,,
15900,Newcastle (C),IRSD,Index of Relative Socio-economic Disadvantage,MINS,Minimum score for SA1s in area,2016,2016,331,,
15900,Newcastle (C),IRSD,Index of Relative Socio-economic Disadvantage,MAXS,Maximum score for SA1s in area,2016,2016,1153,,
15900,Newcastle (C),IRSD,Index of Relative Socio-economic Disadvantage,URP,Usual resident population,2016,2016,155411,,
15950,North Sydney (A),IRSD,Index of Relative Socio-economic Disadvantage,SCORE,Score,2016,2016,1108,,
15950,North Sydney (A),IRSD,Index of Relative Socio-economic Disadvantage,RWAR,Rank within Australia,2016,2016,536,,
